image_001.jpg,pushups_down,323.518,658.2924,-103.84128,307.16284,628.2386,-154.15012,310.39102,623.8487,-153.6183,313.57855,618.9383,-153.66867,302.84448,631.5101,-90.581184,302.2549,629.37213,-90.46056,302.04617,627.095,-90.64174,347.99292,594.12225,-261.83087,329.6907,604.626,43.203754,367.24786,653.5036,-135.37181,360.40613,659.9455,-47.71455,506.56265,670.64526,-413.35583,513.759,623.1361,343.82693,436.42688,938.0138,-269.5514,463.297,868.66595,503.8221,362.40805,875.6539,231.5056,386.2666,892.9328,389.2373,327.83365,861.0904,209.37018,355.6596,906.61725,418.89957,359.91306,826.7195,219.33287,369.3392,875.63,384.0855,383.2525,825.9045,244.80527,388.51895,880.4142,365.6201,1034.1678,724.5959,-259.8894,1026.7891,719.25037,260.04276,1408.9742,860.69855,-412.6533,1302.5771,761.6159,336.06155,1503.959,472.08746,-203.75116,1425.7028,492.03497,505.4234,1473.8568,415.18604,-174.63373,1419.5,453.69907,516.28143,1661.8512,356.28003,-116.24047,1538.6339,411.28192,561.656
image_002.jpg,pushups_down,399.07925,930.4597,-17.384497,378.9255,909.48694,-56.92654,379.03537,905.5797,-57.104874,378.99774,901.4108,-57.224823,380.78244,909.9785,21.713634,382.49564,906.94525,21.640644,384.4345,903.89996,21.649681,396.93765,873.9222,-144.90843,403.18167,878.11707,207.062,427.16275,923.12024,-35.92052,429.39395,924.49896,63.54198,524.7656,852.3356,-333.43384,559.377,803.6478,410.6022,699.4861,762.9775,-612.5664,732.34906,737.59064,565.5169,678.4489,962.3553,-1063.2491,714.3212,891.0604,625.1703,634.8649,999.0993,-1146.8325,673.8164,901.0594,637.15436,618.2423,982.7916,-1078.476,672.6906,911.1895,564.2098,633.56024,973.47687,-1041.8151,685.213,910.9101,595.67694,940.3499,843.0905,-251.62119,940.2366,810.3297,251.47498,1271.676,844.0696,-320.19724,1237.6475,827.9607,214.01128,1586.0443,821.9086,-336.85867,1523.291,795.171,349.74274,1641.7122,790.62744,-351.84354,1578.6659,763.7161,344.04913,1611.4741,931.04297,-604.6718,1546.1428,903.59,147.86331
image_003.jpg,pushups_down,1260.0996,629.93726,-391.8194,1271.8932,607.9009,-351.2108,1271.6672,606.2929,-351.25275,1271.5901,605.00336,-351.48306,1268.5902,605.61945,-416.1478,1266.128,600.25525,-416.28473,1263.4376,595.0377,-416.42416,1246.932,580.304,-181.00441,1234.6964,568.3883,-467.56747,1230.1635,627.1121,-325.37225,1225.8152,619.5269,-406.8908,1112.9441,610.8264,42.56097,1087.405,539.8238,-610.78705,1042.4722,640.1296,408.50748,956.3482,610.9361,-825.54944,1111.8431,707.41943,706.9687,983.32587,762.6465,-969.89874,1137.0935,721.04395,770.0272,980.6659,803.1169,-1043.7229,1142.076,726.95734,715.2187,1001.87244,800.2715,-1042.1321,1128.8965,722.20593,689.3115,999.6207,788.7537,-971.39923,813.0887,654.4155,171.37369,794.82056,610.4011,-171.23375,641.64655,667.0554,532.56934,596.66626,641.4237,189.28413,494.214,666.40356,1009.41174,426.74106,634.212,619.1965,466.98608,650.66974,1051.3129,391.24307,619.0041,658.4054,448.78934,713.04376,933.41583,384.87146,692.79694,517.3336
image_004.jpg,pushups_down,460.07605,394.0177,-468.34055,469.24353,369.07166,-476.20062,476.6174,364.87924,-476.10645,483.9196,360.66083,-476.18582,454.39435,375.91727,-452.2527,450.2262,377.70755,-452.22906,446.11316,379.74084,-452.3318,512.5618,345.93878,-442.837,461.37296,372.1899,-338.99335,488.51584,395.31726,-450.004,470.83832,405.72043,-419.8613,634.1166,370.3937,-370.30704,497.71146,373.20456,-234.17308,753.62555,384.9487,-352.1234,515.3671,395.92996,-8.81291,720.42175,499.93976,-329.72214,480.08032,464.68307,-11.034876,721.9768,523.3015,-371.68225,457.6656,474.69537,-38.574574,685.85516,519.5484,-372.9639,459.10825,476.38824,-73.12866,680.327,506.4431,-332.56155,474.74323,471.96777,-26.887041,727.19037,399.5455,-67.15703,665.4407,400.9078,67.59564,787.26575,401.11652,212.3094,708.7976,374.77383,388.51782,836.91473,368.81174,469.36707,756.16327,334.66876,679.6075,847.94354,355.68588,498.47543,768.1333,321.59467,713.97675,831.8869,398.2524,464.19553,751.68494,357.0942,727.3839
image_005.jpg,pushups_down,1720.4135,723.3219,-78.85565,1754.4874,705.36127,-54.712578,1754.9276,704.08997,-54.516804,1755.5691,703.1596,-54.76573,1753.1937,699.988,-130.93936,1753.539,692.53406,-131.28899,1753.732,685.15546,-131.59764,1738.4756,665.72534,102.50108,1732.2712,643.6335,-222.6169,1681.9286,710.2771,-5.009369,1681.5388,698.584,-100.43744,1526.7435,631.1757,344.12213,1548.8085,590.1684,-364.79852,1339.7137,701.36096,625.1802,1377.2941,754.8791,-691.7177,1403.643,841.14026,719.9469,1488.7107,935.4111,-992.2351,1433.8496,873.31256,748.31726,1519.7865,970.43616,-1083.7041,1453.2875,892.89154,686.30176,1539.9481,959.3805,-1055.784,1440.9761,878.8608,688.12634,1524.9669,946.2994,-989.22076,1024.0315,685.68567,231.99922,1011.93896,660.3354,-231.80853,640.33575,690.00085,222.92496,607.1181,704.5684,-161.42163,289.0837,681.7561,327.15125,208.67366,700.3511,-65.99723,236.53287,641.921,330.08575,149.60657,654.0905,-67.38369,199.43721,798.4116,191.61528,117.77718,860.98755,-248.0041
image_006.png,pushups_down,197.39069,824.64825,-442.0054,174.55235,794.5878,-522.4362,176.24301,788.5821,-522.5666,177.834,782.4936,-522.6099,175.0364,794.76263,-439.12598,177.17345,791.20935,-438.84787,179.56197,787.9452,-439.16827,210.39168,730.492,-672.95966,209.23682,739.0916,-298.30795,240.35535,801.6636,-476.52155,243.15872,806.8657,-366.49075,485.5255,676.6844,-681.5237,371.5455,652.11926,-82.24222,790.9456,719.0653,-619.3769,586.7588,685.2062,282.78528,758.71515,940.80206,-508.66034,534.6559,845.9356,511.85547,757.33203,989.4576,-587.4464,505.06497,867.0975,519.46655,703.367,991.3574,-572.65234,488.6918,890.4363,455.96887,700.6811,969.0627,-505.56403,510.1815,877.0879,486.9871,954.41254,656.4991,-217.2728,877.918,643.6885,217.75296,1229.7965,691.7785,190.68346,1184.4733,704.224,511.0136,1480.2189,716.09644,676.6064,1431.8965,698.66766,870.4582,1523.1024,692.566,720.2792,1479.6606,661.5651,912.5244,1520.1539,839.85956,690.17035,1474.6707,837.14905,905.4954
image_007.jpg,pushups_down,1060.6127,796.0658,-772.0318,1074.6422,777.7555,-760.4027,1080.6978,778.0698,-760.4758,1086.8861,778.8737,-760.52167,1054.4336,770.1301,-777.7146,1046.0571,765.07825,-777.76807,1037.6534,760.1709,-777.77356,1078.4849,765.9612,-628.9293,1014.3923,739.19763,-702.9098,1051.678,803.1705,-712.1584,1030.2495,794.32465,-731.96985,1071.2407,752.5763,-467.39838,892.8666,735.2087,-564.09094,1096.7223,806.5137,-213.0586,774.2013,768.63196,-512.12524,1108.6711,883.6077,-176.89067,790.29254,890.31647,-518.2055,1136.4673,899.41864,-203.76105,786.2664,917.78674,-579.3575,1117.3876,907.6054,-235.00627,819.04767,919.0941,-590.14825,1093.4285,903.1122,-189.44127,823.29956,910.35077,-530.9776,886.7447,771.4606,58.59275,810.4574,758.53345,-58.22891,859.9564,777.98224,496.1318,774.9536,758.64197,373.8499,835.72107,771.53107,960.67194,745.27966,739.94507,814.682,832.7369,758.4032,1013.1743,741.3301,727.5654,864.0433,841.17,801.95795,1013.1285,746.02026,784.0335,854.6054
image_009.jpg,pushups_down,1362.8894,835.8951,-1378.983,1372.6285,781.47876,-1378.7955,1384.5785,774.8591,-1378.8152,1396.9504,769.0026,-1378.8899,1329.0394,790.76117,-1404.4392,1309.7622,790.43085,-1404.1514,1290.673,790.432,-1403.8413,1384.4615,742.87854,-1132.7577,1242.0023,771.0003,-1254.9783,1366.2816,852.32886,-1261.028,1319.3203,861.6957,-1294.1962,1408.2046,750.9178,-842.9869,1081.2314,768.84564,-965.54266,1455.7225,762.8068,-490.71088,833.6584,714.924,-801.8324,1500.2811,928.7494,-356.2798,843.13055,917.25793,-751.4496,1555.6038,941.13617,-390.63998,828.979,955.5764,-848.2215,1519.1505,954.8009,-427.36957,877.1077,947.2026,-868.9498,1478.0923,956.18195,-372.46738,891.0112,940.68,-770.3686,1031.3885,791.6961,124.27169,904.9151,799.94916,-123.55404,943.69995,763.0537,1019.7745,786.544,804.7595,726.3693,887.6161,741.6182,1852.6942,705.1009,787.17975,1508.082,883.48926,719.6291,1948.4402,695.10254,766.8887,1595.2505,887.5948,788.8286,1931.4856,697.4494,862.596,1533.3604
image_010.jpg,pushups_down,1325.568,965.3605,-533.08655,1362.2634,930.7997,-525.4137,1364.2605,927.27856,-525.3221,1366.2833,924.40894,-525.505,1351.8245,926.6932,-599.1002,1347.2577,918.0718,-599.3634,1342.4219,909.4849,-599.5377,1342.119,865.293,-386.93134,1309.7725,845.04895,-697.98596,1284.4465,943.41016,-460.14578,1275.3955,934.3142,-548.60455,1216.6621,780.80927,-199.02052,1035.4746,761.842,-669.305,1184.4283,780.15076,182.65515,756.05585,749.7036,-549.9591,1261.1461,939.528,457.86377,765.9588,936.5395,-372.98572,1305.0061,963.121,462.692,763.99194,983.5408,-432.54758,1301.5184,981.5282,411.17395,809.62164,978.1623,-426.42395,1272.8988,972.1874,435.78528,812.88995,962.70953,-370.56302,681.76697,786.393,184.1241,587.5516,768.17816,-183.66849,449.7643,809.8544,676.3251,317.95233,796.04913,335.46558,239.4312,805.304,1267.905,87.29422,771.471,855.97235,197.79362,777.0442,1328.2604,44.390186,732.278,905.209,192.23784,903.87384,1293.1896,36.616432,895.55035,817.0203
image_011.jpg,pushups_down,1023.51306,707.83655,-992.32263,1039.1792,691.12994,-994.8117,1042.3417,687.7844,-994.8581,1045.3596,685.0132,-994.8245,1026.6194,692.5378,-1043.5549,1021.6459,689.3035,-1043.7067,1016.50214,686.25275,-1044.0458,1031.3362,650.75775,-848.1396,994.725,652.7246,-1068.0564,1005.7762,693.2145,-913.1711,995.7241,692.9206,-975.6903,1022.5231,570.5559,-595.3698,832.9126,614.5906,-926.50494,1016.5725,614.41455,-162.07928,675.5344,622.7941,-859.0829,1048.3246,738.18524,14.081963,728.9774,761.4463,-870.7831,1071.133,758.48126,-8.138055,731.4588,796.055,-974.4065,1055.479,772.49774,-73.97857,769.95447,789.00397,-982.22815,1035.8867,766.68494,-10.8076315,773.91583,776.82654,-881.8889,784.3396,573.443,130.62178,693.59985,598.5854,-130.42143,759.6086,624.8337,846.15625,673.13165,631.49286,593.96655,708.5975,617.88403,1718.938,631.19946,648.2502,1470.2384,692.02496,602.58344,1813.4072,611.7995,638.51086,1564.025,723.962,668.91516,1813.1202,649.24554,694.25696,1553.413
